"source","evaluator","dataset","datapoint","smm_consistency","atc_coalition","atc_spd","atc_fdp","atc_green","atc_scholz","atc_lindner","atc_habeck","smm_coalition","smm_spd","smm_fdp","smm_green","smm_scholz","smm_lindner","smm_habeck","comment","datapoint_new"
"meval","Llama","articles_newswires_processed.json",49,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newswires_processed.json_49"
"meval","Llama","articles_newswires_processed.json",50,1,"-1","-1","-1","0","-1","-1","0","-1","0","-1","0","0","-1","0",,"articles_newswires_processed.json_50"
"meval","Llama","articles_newswires_processed.json",51,1,"-1","0","0","0","0","0","0","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_51"
"meval","Llama","articles_newswires_processed.json",52,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_52"
"meval","Llama","articles_newswires_processed.json",53,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_53"
"meval","Llama","articles_newswires_processed.json",54,1,"-1","0","1","0","-1","1","0","-1","-1","0","0","-1","0","0",,"articles_newswires_processed.json_54"
"meval","Llama","articles_newswires_processed.json",55,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newswires_processed.json_55"
"meval","Llama","articles_newswires_processed.json",56,1,"-1","-1","-1","-1","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_56"
"meval","Llama","articles_newswires_processed.json",57,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","0",,"articles_newswires_processed.json_57"
"meval","Llama","articles_newswires_processed.json",58,1,"-1","0","-1","0","0","-1","0","-1","0","-1","0","0","-1","NONE",,"articles_newswires_processed.json_58"
"meval","Llama","articles_newswires_processed.json",59,1,"-1","0","-1","0","-1","-1","0","0","0","-1","NONE","0","-1","NONE",,"articles_newswires_processed.json_59"
"meval","Llama","articles_newswires_processed.json",60,1,"-1","1","-1","NONE","1","-1","NONE","-1","0","-1","NONE","0","-1","NONE",,"articles_newswires_processed.json_60"
"meval","Llama","articles_newswires_processed.json",61,1,"1","0","-1","0","0","-1","0","-1","0","-1","0","0","-1","NONE",,"articles_newswires_processed.json_61"
"meval","Llama","articles_newswires_processed.json",63,1,"1","0","-1","0","0","-1","0","-1","0","-1","0","0","-1","0",,"articles_newswires_processed.json_63"
"meval","Llama","articles_newswires_processed.json",64,1,"-1","-1","-1","-1","-1","-1","-1","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_64"
"meval","Llama","articles_newswires_processed.json",65,1,"-1","-1","0","0","-1","0","0","-1","-1","0","0","-1","0","0",,"articles_newswires_processed.json_65"
"meval","Llama","articles_newswires_processed.json",66,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_66"
"meval","Llama","articles_newswires_processed.json",67,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_67"
"meval","Llama","articles_newswires_processed.json",68,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_68"
